interaction_id,user_id,video_completion,quiz_attempted,drop_out
1359,99,25,True,False
1360,265,50,True,False
1361,911,75,False,False
1362,755,25,True,False
1363,83,25,True,False
1364,805,100,True,False
1365,582,50,True,False
1366,228,25,False,False
1367,684,0,True,False
1368,965,50,False,False
1369,131,50,True,True
1370,10,75,False,False
1371,973,50,False,False
1372,900,50,False,False
1373,568,100,False,True
1374,936,50,False,False
1375,545,25,True,False
1376,244,0,True,True
1377,226,100,True,False
1378,228,100,False,False
1379,245,100,True,False
1380,929,100,False,False
1381,444,75,False,False
1382,917,100,False,False
1383,615,75,False,False
1384,709,75,False,False
1385,887,50,False,False
1386,813,0,False,False
1387,825,50,True,False
1388,461,75,False,False
1389,936,50,False,False
1390,721,25,True,False
1391,382,100,True,False
1392,192,100,True,False
1393,639,75,True,False
1394,522,50,False,False
1395,842,25,True,False
1396,578,25,True,False
1397,870,25,False,False
1398,853,75,True,False
1399,961,50,True,False
1400,158,25,False,False
1401,256,25,False,False
1402,850,50,True,True
1403,547,50,False,False
1404,506,100,False,False
1405,821,0,False,True
1406,167,0,True,False
1407,880,25,True,False
1408,22,50,False,True
1409,67,100,False,True
1410,710,75,False,False
1411,612,0,True,False
1412,848,0,True,False
1413,707,50,True,False
1414,612,75,True,False
1415,587,0,True,True
1416,888,100,True,False
1417,17,0,False,False
1418,659,50,True,False
1419,762,50,True,False
1420,255,75,True,False
1421,188,0,False,True
1422,328,75,False,False
1423,380,0,False,False
1424,974,25,False,False
1425,346,0,False,False
1426,240,50,False,False
1427,473,50,False,False
1428,307,25,False,False
1429,176,0,True,False
1430,313,0,True,False
1431,906,50,True,False
1432,544,25,True,False
1433,335,50,False,False
1434,379,25,True,False
1435,634,50,True,True
1436,836,100,True,False
1437,540,0,True,False
1438,900,75,True,False
1439,701,100,False,False
1440,333,50,True,False
1441,140,25,False,False
1442,783,75,False,False
1443,285,25,False,False
1444,343,25,True,False
1445,269,0,False,False
1446,806,50,True,False
1447,186,0,True,True
1448,110,25,True,True
1449,767,0,False,False
1450,35,100,True,False
1451,936,25,True,False
1452,844,25,False,False
1453,222,100,False,False
1454,622,25,True,False
1455,773,75,False,False
1456,514,75,False,False
1457,746,50,False,False
1458,798,50,True,False
1459,99,0,False,False
1460,631,0,True,False
1461,10,100,True,False
1462,585,100,True,False
1463,209,25,True,False
1464,636,50,True,False
1465,38,50,False,False
1466,955,50,True,False
1467,94,50,True,False
1468,233,0,True,False
1469,887,75,False,False
1470,163,100,True,True
1471,839,100,False,True
1472,652,50,False,True
1473,242,50,False,False
1474,682,0,True,True
1475,98,0,True,False
1476,945,100,True,False
1477,383,50,False,False
1478,579,50,True,False
1479,289,100,True,False
1480,616,0,False,False
1481,141,100,True,False
1482,203,0,False,False
1483,488,0,True,False
1484,404,0,True,False
1485,991,50,False,False
1486,417,100,False,False
1487,802,0,True,False
1488,306,75,True,False
1489,946,0,True,False
1490,137,0,False,False
1491,775,0,True,False
1492,905,25,True,False
1493,618,75,False,False
1494,922,50,True,False
1495,130,100,True,False
1496,773,100,True,False
1497,625,100,False,True
1498,834,50,True,False
1499,116,0,False,False
1500,138,75,True,False
1501,415,100,False,False
1502,161,25,False,False
1503,620,25,False,True
1504,248,75,False,False
1505,879,100,False,False
1506,134,0,False,False
1507,526,100,True,False
1508,590,0,False,False
1509,271,100,True,True
1510,225,25,True,False
1511,121,50,False,False
1512,735,75,True,False
1513,721,0,True,False
1514,939,50,True,False
1515,463,0,False,False
1516,916,75,True,False
1517,240,50,True,False
1518,21,50,True,False
1519,448,75,False,False
1520,797,75,False,True
1521,955,0,True,False
1522,329,50,True,True
1523,448,75,False,False
1524,605,0,True,False
1525,940,100,True,False
1526,255,75,False,False
1527,162,50,True,False
1528,303,100,True,False
1529,764,75,True,False
1530,777,25,False,False
1531,188,50,False,False
1532,624,50,False,False
1533,30,0,False,False
1534,785,25,True,True
1535,436,75,False,False
1536,315,25,False,False
1537,887,75,False,False
1538,388,0,True,False
1539,680,100,True,False
1540,480,25,False,True
1541,608,50,True,False
1542,135,75,False,False
1543,38,25,True,False
1544,288,75,False,True
1545,69,25,True,False
1546,746,50,False,False
1547,67,75,True,False
1548,568,75,True,False
1549,788,100,False,False
1550,192,0,False,False
1551,120,25,True,False
1552,401,50,True,False
1553,400,100,False,True
1554,523,100,False,False
1555,909,0,True,True
1556,658,50,True,False
1557,14,25,False,True
1558,546,75,False,False
1559,716,0,True,False
1560,598,75,True,False
1561,469,100,True,False
1562,893,75,False,False
1563,154,25,True,False
1564,170,25,False,False
1565,957,75,True,False
1566,679,75,True,False
1567,386,0,False,False
1568,697,25,False,False
1569,306,75,False,False
1570,625,50,True,False
1571,656,0,True,False
1572,318,0,False,False
1573,354,0,True,False
1574,907,0,False,True
1575,211,75,True,False
1576,895,100,True,False
1577,703,50,False,True
1578,798,100,False,False
1579,694,100,False,False
1580,455,75,True,False
1581,667,0,True,False
1582,854,0,True,False
1583,192,75,True,False
1584,593,75,False,False
1585,335,25,False,False
1586,905,0,True,False
1587,844,50,False,False
1588,968,25,True,False
1589,898,100,False,True
1590,561,0,False,True
1591,816,75,True,False
1592,567,75,True,False
1593,848,75,False,False
1594,67,0,True,False
1595,627,50,False,False
1596,112,75,True,False
1597,671,0,False,False
1598,107,100,True,False
1599,26,25,False,False
1600,622,0,True,False
1601,66,0,False,False
1602,414,75,False,False
1603,717,25,True,False
1604,613,25,False,False
1605,500,75,True,False
1606,718,50,True,False
1607,1,0,False,False
1608,736,75,True,True
1609,582,50,True,False
1610,662,75,True,False
1611,459,100,True,True
1612,369,50,True,False
1613,727,50,False,False
1614,822,25,True,False
1615,142,0,True,False
1616,14,75,False,False
1617,468,75,True,False
1618,711,0,True,True
1619,531,0,False,False
1620,410,25,False,False
1621,827,0,False,True
1622,150,100,True,True
1623,774,25,True,False
1624,831,50,False,False
1625,333,0,False,False
1626,74,50,False,False
1627,438,25,True,False
1628,383,100,False,False
1629,915,100,True,False
1630,351,0,False,False
1631,266,100,True,True
1632,805,75,False,False
1633,973,25,False,False
1634,657,100,False,False
1635,951,25,False,False
1636,645,25,True,False
1637,405,75,False,False
1638,886,0,False,False
1639,423,25,False,False
1640,660,75,True,False
1641,967,100,False,False
1642,911,50,False,False
1643,79,0,False,True
1644,309,50,True,False
1645,727,75,True,True
1646,33,25,True,False
1647,890,75,True,False
1648,428,0,True,False
1649,706,0,True,False
1650,690,100,False,True
1651,800,75,True,False
1652,335,0,False,False
1653,455,75,False,False
1654,713,100,False,False
1655,951,100,True,False
1656,412,75,True,False
1657,470,0,False,False
1658,515,25,False,False
1659,565,25,False,False
1660,938,100,True,False
1661,770,0,False,False
1662,121,100,False,False
1663,150,100,False,True
1664,153,100,True,False
1665,729,100,True,False
1666,928,75,True,False
1667,647,75,True,False
1668,256,0,True,False
1669,574,0,False,True
1670,799,50,False,False
1671,63,25,False,False
1672,293,75,True,True
1673,68,0,False,False
1674,225,100,True,False
1675,847,75,True,False
1676,649,25,False,True
1677,454,75,False,False
1678,558,25,False,False
1679,607,50,True,False
1680,290,0,False,False
1681,876,25,False,True
1682,247,50,False,False
1683,316,75,True,False
1684,998,0,True,False
1685,909,25,False,False
1686,292,25,True,False
1687,480,0,False,False
1688,214,75,True,False
1689,768,75,False,False
1690,560,100,True,False
1691,605,75,True,False
1692,971,0,False,False
1693,518,50,True,False
1694,901,0,False,False
1695,193,25,False,False
1696,615,100,False,True
1697,434,100,True,False
1698,74,50,True,False
1699,74,25,False,True
1700,625,75,False,True
1701,664,75,True,True
1702,263,75,False,False
1703,86,0,False,False
1704,58,75,False,False
1705,661,25,False,False
1706,726,100,True,True
1707,417,0,False,False
1708,812,75,True,True
1709,281,25,True,True
1710,607,50,True,False
1711,208,25,True,False
1712,884,100,False,False
1713,143,25,False,True
1714,413,25,False,True
1715,595,0,False,False
1716,52,100,True,False
1717,17,75,True,False
1718,730,100,True,False
1719,740,50,False,True
1720,804,100,True,False
1721,419,0,True,False
1722,424,75,False,False
1723,919,100,True,False
1724,201,75,True,False
1725,418,0,False,False
1726,442,25,True,False
1727,502,50,True,False
1728,82,100,True,False
1729,640,75,True,True
1730,80,100,True,False
1731,189,0,False,False
1732,480,25,True,False
1733,156,0,True,False
1734,828,75,False,False
1735,160,100,False,False
1736,754,75,True,False
1737,826,0,False,False
1738,594,100,True,True
1739,44,75,True,False
1740,162,100,False,False
1741,733,50,True,False
1742,661,0,False,False
1743,636,0,True,False
1744,510,50,False,False
1745,513,25,False,False
1746,695,75,True,False
1747,208,25,False,True
1748,945,100,True,False
1749,97,75,True,True
1750,21,75,True,True
1751,355,75,True,False
1752,951,50,False,True
1753,505,0,True,False
1754,923,50,False,False
1755,404,50,False,False
1756,223,50,True,True
1757,400,25,True,True
1758,462,50,True,False
1759,560,0,True,False
1760,32,75,False,False
1761,489,25,False,False
1762,288,50,False,False
1763,437,50,True,True
1764,380,75,True,False
1765,437,75,True,False
1766,130,25,False,False
1767,441,0,True,False
1768,493,25,False,False
1769,790,75,True,False
1770,997,0,False,False
1771,245,50,True,True
1772,52,50,True,True
1773,721,100,False,True
1774,864,75,False,True
1775,230,100,False,False
1776,465,25,False,False
1777,186,25,False,False
1778,162,0,False,False
1779,199,75,False,False
1780,989,0,False,False
1781,401,0,False,True
1782,472,25,False,True
1783,456,25,False,False
1784,791,75,True,False
1785,545,25,False,False
1786,413,75,False,False
1787,531,100,False,False
1788,121,50,False,False
1789,69,100,False,False
1790,293,25,True,False
1791,727,50,True,False
1792,635,50,False,False
1793,410,0,False,False
1794,280,50,False,False
1795,566,75,False,False
1796,533,25,True,False
1797,609,25,False,False
1798,858,0,True,False
1799,650,0,True,False
1800,554,25,True,False
1801,925,0,True,False
1802,953,50,False,False
1803,758,50,True,False
1804,419,75,False,False
1805,28,0,True,False
1806,396,25,False,False
1807,570,100,False,False
1808,639,25,True,False
1809,428,100,True,True
1810,775,100,True,False
1811,144,75,True,False
1812,980,100,False,False
1813,93,50,True,False
1814,35,50,True,False
1815,604,75,False,True
1816,775,25,False,False
1817,470,25,False,False
1818,526,25,False,False
1819,315,25,False,False
1820,484,50,True,False
1821,830,50,True,False
1822,714,75,True,False
1823,376,75,False,False
1824,834,75,True,True
1825,790,25,True,False
1826,656,25,True,False
1827,867,50,False,True
1828,488,50,False,False
1829,496,0,True,False
1830,971,0,True,False
1831,376,25,True,False
1832,491,50,True,False
1833,299,25,False,False
1834,353,100,False,True
1835,354,0,False,False
1836,884,75,False,False
1837,481,25,False,False
1838,979,100,True,False
1839,404,75,False,False
1840,394,100,False,False
1841,403,50,True,False
1842,757,50,False,False
1843,491,50,True,False
1844,524,75,False,False
1845,394,75,False,False
1846,583,50,False,False
1847,696,75,True,False
1848,104,50,True,False
1849,11,25,True,False
1850,720,50,False,True
1851,225,0,True,False
1852,317,25,True,False
1853,894,50,False,False
1854,422,0,False,False
1855,273,50,False,False
1856,54,25,False,False
1857,173,50,True,False
1858,247,75,True,False
1859,665,50,True,False
1860,618,25,False,False
1861,159,100,False,False
1862,106,50,False,False
1863,705,75,True,True
1864,295,25,True,False
1865,276,0,True,False
1866,585,100,True,False
1867,43,50,False,False
1868,884,25,False,False
1869,194,75,False,False
1870,641,75,True,False
1871,311,25,True,False
1872,620,75,True,False
1873,103,100,True,False
1874,947,0,False,False
1875,645,75,False,False
1876,250,75,True,False
1877,396,0,True,False
1878,782,100,True,False
1879,956,100,False,False
1880,615,100,True,False
1881,992,75,True,False
1882,296,75,True,False
1883,238,100,True,False
1884,620,75,False,False
1885,649,50,False,False
1886,938,75,False,False
1887,810,100,False,False
1888,289,25,False,False
1889,537,100,True,False
1890,630,25,True,False
1891,742,75,True,False
1892,846,75,True,False
1893,256,25,True,True
1894,521,100,True,False
1895,119,0,False,False
1896,119,0,True,False
1897,91,100,True,False
1898,172,75,False,True
1899,723,25,False,False
1900,826,25,False,True
1901,921,100,True,False
1902,116,100,True,False
1903,800,50,False,False
1904,534,25,False,False
1905,349,50,False,False
1906,567,75,False,True
1907,476,25,True,False
1908,445,100,False,False
1909,108,100,False,False
1910,953,75,True,False
1911,589,0,True,False
1912,573,50,False,False
1913,122,100,True,False
1914,604,25,True,True
1915,835,25,False,False
1916,222,25,False,False
1917,459,75,True,False
1918,642,0,False,False
1919,498,50,False,False
1920,370,25,True,False
1921,953,25,True,False
1922,760,100,True,False
1923,121,0,True,True
1924,201,100,True,False
1925,161,75,False,False
1926,762,75,True,False
1927,218,50,False,False
1928,575,75,False,False
1929,400,50,False,False
1930,729,100,False,False
1931,385,25,False,False
1932,853,25,True,False
1933,64,0,False,False
1934,212,75,False,False
1935,632,0,True,False
1936,69,0,False,False
1937,124,25,True,False
1938,377,75,False,False
1939,657,25,True,False
1940,296,0,True,False
1941,358,75,False,False
1942,641,25,True,True
1943,525,50,True,False
1944,786,50,False,False
1945,68,100,False,False
1946,879,100,False,True
1947,270,75,False,False
1948,133,100,False,True
1949,62,75,False,False
1950,161,0,True,False
1951,26,50,False,False
1952,759,75,False,False
1953,701,0,False,False
1954,964,50,False,False
1955,286,25,False,False
1956,446,0,False,False
1957,830,25,False,False
1958,849,100,False,True
1959,732,75,False,False
1960,838,50,True,False
1961,953,100,True,False
1962,249,0,True,False
1963,91,100,False,False
1964,36,25,False,False
1965,7,25,True,False
1966,506,75,False,False
1967,321,100,True,True
1968,202,50,False,True
1969,845,25,False,False
1970,553,0,False,False
1971,544,100,False,False
1972,654,50,True,False
1973,256,50,False,False
1974,161,50,True,False
1975,30,50,False,False
1976,457,25,True,False
1977,262,75,False,False
1978,10,100,False,True
1979,715,25,False,False
1980,359,75,False,False
1981,276,50,True,False
1982,857,0,True,True
1983,124,50,True,False
1984,630,75,True,False
1985,268,75,True,True
1986,278,0,False,False
1987,76,25,True,False
1988,526,0,True,False
1989,618,50,True,False
1990,176,100,False,False
1991,694,25,True,False
1992,36,100,True,False
1993,957,100,True,True
1994,567,25,True,False
1995,270,50,False,False
1996,2,75,False,False
1997,256,50,True,False
1998,514,75,False,False
1999,573,75,False,False
2000,363,25,True,False
2001,107,25,False,False
2002,134,0,False,True
2003,409,100,False,False
2004,451,100,False,True
2005,535,100,False,False
2006,585,100,False,True
2007,351,0,False,False
2008,28,75,False,True
2009,537,0,True,False
2010,867,25,False,False
2011,65,50,False,False
2012,194,75,False,False
2013,207,75,True,False
2014,299,0,True,False
2015,40,25,False,False
2016,464,25,True,False
2017,23,75,True,True
2018,689,0,False,False
2019,995,100,True,False
2020,776,75,True,False
2021,128,100,True,False
2022,263,50,True,True
2023,789,25,True,False
2024,35,75,True,False
2025,487,50,True,False
2026,101,100,False,False
2027,737,75,True,False
2028,741,50,True,False
2029,611,75,True,False
2030,82,50,False,False
2031,317,50,False,False
2032,979,100,False,False
2033,330,25,True,False
2034,196,0,False,True
2035,414,50,True,True
2036,877,25,False,False
2037,509,0,True,True
2038,481,100,True,False
2039,68,75,True,False
2040,393,25,False,False
2041,273,75,False,False
2042,299,75,False,False
2043,871,0,False,False
2044,856,25,False,False
2045,953,50,True,False
2046,871,0,True,False
2047,141,25,False,False
2048,185,50,True,True
2049,666,75,False,False
2050,189,100,True,False
2051,574,100,True,False
2052,19,0,False,False
2053,81,50,True,False
2054,498,50,False,False
2055,542,100,True,False
2056,639,50,True,True
2057,218,25,True,False
2058,525,25,True,False
2059,689,100,False,False
2060,338,75,False,False
2061,121,75,True,True
2062,469,75,False,True
2063,372,100,False,False
2064,482,0,False,False
2065,179,50,True,False
2066,111,25,False,False
2067,9,25,False,False
2068,222,0,False,False
2069,797,50,False,False
2070,861,75,True,False
2071,622,25,True,False
2072,979,75,False,False
2073,648,75,False,False
2074,108,100,False,False
2075,337,100,True,False
2076,204,50,False,False
2077,527,25,False,False
2078,453,100,True,False
2079,674,50,True,False
2080,948,0,False,False
2081,946,75,True,True
2082,195,25,True,False
2083,261,25,True,False
2084,866,50,True,False
2085,9,100,True,False
2086,216,75,True,False
2087,773,75,True,False
2088,923,25,True,False
2089,113,25,False,False
2090,629,75,False,False
2091,340,0,True,True
2092,47,50,False,False
2093,830,0,False,True
2094,813,100,False,False
2095,489,0,True,False
2096,322,0,False,False
2097,791,100,False,False
2098,98,50,False,False
2099,445,75,False,False
2100,93,0,True,True
2101,811,50,False,False
2102,252,100,False,False
2103,163,50,False,False
2104,158,0,True,False
2105,579,75,False,False
2106,138,100,True,False
2107,384,100,True,True
2108,312,0,True,False
2109,290,50,False,False
2110,65,75,True,False
2111,774,100,True,False
2112,198,0,True,False
2113,683,0,False,False
2114,528,25,False,False
2115,703,25,True,False
2116,961,50,False,True
2117,901,0,False,False
2118,537,50,False,False
2119,250,50,True,False
2120,539,75,False,True
2121,682,25,False,False
2122,117,50,True,False
2123,892,75,True,False
2124,567,75,False,False
2125,486,25,False,False
2126,363,25,True,False
2127,26,0,False,True
2128,784,50,True,False
2129,877,75,True,False
2130,620,0,False,False
2131,602,50,True,False
2132,493,50,False,False
2133,357,0,False,False
2134,412,75,True,False
2135,476,0,False,False
2136,414,50,False,False
2137,894,0,True,False
2138,122,0,False,False
2139,461,50,True,True
2140,857,25,True,True
2141,429,75,False,False
2142,243,50,False,False
2143,403,25,False,True
2144,781,0,False,False
2145,252,25,True,False
2146,75,50,False,False
2147,112,50,False,False
2148,663,0,False,False
2149,782,50,True,False
2150,970,100,True,True
2151,610,25,True,False
2152,360,100,False,False
2153,767,100,True,False
2154,919,25,True,False
2155,168,50,False,False
2156,250,25,False,False
2157,832,0,True,False
2158,758,100,True,False
2159,213,100,False,False
2160,443,50,False,False
2161,788,25,True,False
2162,928,75,True,False
2163,846,50,True,False
2164,792,50,True,False
2165,46,50,True,False
2166,18,25,False,False
2167,879,50,False,True
2168,758,0,True,False
2169,350,0,False,False
2170,220,100,False,False
2171,688,100,False,False
2172,398,25,False,False
2173,746,75,False,False
2174,950,100,True,False
2175,661,100,True,True
2176,98,100,False,True
2177,5,100,True,False
2178,896,50,False,False
2179,159,100,False,False
2180,963,25,True,False
2181,87,50,False,False
2182,743,50,True,False
2183,120,25,False,True
2184,443,75,False,False
2185,172,100,False,False
2186,576,0,True,False
2187,606,75,True,False
2188,682,100,False,False
2189,235,0,True,False
2190,478,50,False,False
2191,121,50,True,False
2192,497,50,False,False
2193,612,100,False,False
2194,422,25,False,True
2195,135,50,True,True
2196,315,50,False,True
2197,69,50,True,False
2198,198,100,True,False
2199,817,0,True,False
2200,718,75,True,False
2201,11,50,True,False
2202,869,75,False,False
2203,130,25,False,False
2204,735,25,True,False
2205,110,25,True,False
2206,27,50,False,False
2207,400,75,False,False
2208,320,0,True,True
2209,194,100,True,True
2210,945,75,True,False
2211,346,100,True,False
2212,16,75,False,False
2213,73,50,False,False
2214,948,0,True,True
2215,628,50,True,False
2216,201,25,True,False
2217,645,0,True,False
2218,164,75,False,False
2219,7,50,True,True
2220,61,100,False,False
2221,352,50,True,True
2222,925,50,False,False
2223,485,75,True,False
2224,632,75,True,False
2225,451,25,False,False
2226,414,0,False,False
2227,936,50,False,False
2228,31,100,True,False
2229,560,75,False,False
2230,91,75,True,False
2231,518,25,True,False
2232,446,0,False,False
2233,285,25,False,False
2234,393,75,False,False
2235,950,100,True,False
2236,596,25,True,False
2237,882,50,True,False
2238,139,75,False,False
2239,787,75,False,False
2240,999,25,True,False
2241,330,100,False,False
2242,133,25,True,False
2243,615,100,False,False
2244,983,75,False,False
2245,326,25,False,False
2246,607,0,True,False
2247,530,25,False,True
2248,21,25,True,False
2249,911,0,True,False
2250,955,0,True,False
2251,479,50,True,False
2252,458,0,False,False
2253,518,100,True,False
2254,536,50,False,False
2255,225,100,True,False
2256,572,50,False,False
2257,796,50,True,False
2258,732,100,False,True
2259,330,75,True,False
2260,791,75,True,False
2261,847,25,False,False
2262,558,75,False,False
2263,368,25,False,True
2264,805,75,False,False
2265,142,25,True,True
2266,816,25,False,False
2267,590,0,True,False
2268,199,25,False,False
2269,627,100,False,False
2270,36,100,True,False
2271,466,25,False,False
2272,572,100,False,False
2273,438,75,False,False
2274,757,100,False,False
2275,591,0,False,False
2276,881,100,False,False
2277,191,75,False,False
2278,97,75,False,False
2279,504,25,False,False
2280,367,50,False,False
2281,816,75,True,True
2282,888,25,False,True
2283,150,25,False,False
2284,43,100,False,True
2285,297,100,False,False
2286,913,25,True,False
2287,319,0,False,False
2288,218,25,False,False
2289,719,100,True,False
2290,488,75,False,False
2291,146,0,False,False
2292,328,50,True,False
2293,259,75,True,False
2294,566,100,False,False
2295,119,75,False,False
2296,755,75,False,True
2297,142,100,False,False
2298,290,75,False,False
2299,639,25,True,False
2300,225,0,False,False
2301,894,100,True,True
2302,229,0,True,False
2303,753,25,False,False
2304,257,100,False,False
2305,245,25,False,True
2306,176,50,True,False
2307,355,50,True,False
2308,522,50,True,False
2309,595,0,False,False
2310,139,50,False,False
2311,119,50,True,False
2312,639,25,False,False
2313,611,75,True,True
2314,578,75,False,False
2315,259,50,False,True
2316,655,75,False,True
2317,571,50,True,True
2318,756,50,True,False
2319,873,0,False,False
2320,192,100,True,False
2321,943,75,True,False
2322,860,50,True,True
2323,130,75,False,False
2324,158,0,False,False
2325,678,0,False,False
2326,261,50,True,True
2327,390,75,True,False
2328,645,75,True,False
2329,524,75,True,True
2330,132,0,True,False
2331,408,25,True,False
2332,153,25,False,True
2333,282,75,False,False
2334,567,75,False,False
2335,768,100,False,False
2336,638,50,True,False
2337,46,0,True,False
2338,686,100,True,True
2339,299,75,True,True
2340,956,25,False,False
2341,929,25,False,False
2342,21,100,False,False
2343,983,25,False,False
2344,767,25,False,False
2345,997,50,True,False
2346,165,75,True,False
2347,268,100,False,False
2348,101,0,False,False
2349,661,0,True,True
2350,653,75,False,False
2351,373,0,True,False
2352,33,25,True,True
2353,236,50,True,True
2354,198,100,False,False
2355,507,100,False,True
2356,747,25,True,True
2357,332,75,True,True
2358,445,50,True,False
2359,486,0,True,False
2360,120,100,True,False
2361,158,100,True,False
2362,37,75,True,True
2363,850,50,False,False
2364,144,0,True,False
2365,557,100,True,False
2366,711,100,False,False
2367,750,0,False,False
2368,641,50,True,False
2369,693,50,False,False
2370,28,50,True,False
2371,949,100,True,False
2372,812,25,False,False
2373,579,100,True,False
2374,754,75,False,True
2375,875,75,False,False
2376,244,100,False,True
2377,679,100,False,False
2378,266,0,True,False
2379,51,50,True,False
2380,109,0,True,False
2381,398,75,True,False
2382,335,75,False,False
2383,134,25,False,True
2384,679,50,False,True
2385,80,50,False,False
2386,338,75,True,False
2387,611,0,False,True
2388,432,100,False,False
2389,665,50,False,False
2390,481,100,False,False
2391,888,75,False,False
2392,289,25,True,True
2393,595,75,True,False
2394,102,100,True,False
2395,331,75,False,True
2396,376,50,False,False
2397,231,100,False,False
2398,451,100,False,False
2399,764,25,True,False
2400,870,50,True,False
2401,321,0,False,False
2402,424,25,False,False
2403,25,50,True,False
2404,569,0,True,False
2405,416,100,True,False
2406,302,25,False,False
2407,100,100,False,False
2408,388,100,False,False
2409,119,100,True,False
2410,663,50,False,False
2411,592,0,False,False
2412,331,50,True,False
2413,662,100,True,False
2414,359,25,True,False
2415,126,100,False,True
2416,289,0,False,True
2417,553,50,True,False
2418,702,0,False,True
2419,934,50,False,False
2420,440,0,False,False
2421,575,0,True,False
2422,717,50,True,False
2423,341,50,True,False
2424,204,50,True,False
2425,951,75,False,False
2426,179,0,False,False
2427,346,75,True,False
2428,833,75,True,True
2429,105,100,False,False
2430,313,75,False,True
2431,86,75,True,False
2432,923,50,False,False
2433,441,50,True,False
2434,951,25,False,False
2435,480,0,True,False
2436,328,75,False,False
2437,251,75,True,False
2438,482,0,True,True
2439,850,50,False,False
2440,4,50,True,True
2441,833,0,False,False
2442,184,0,True,False
2443,693,50,True,True
2444,300,0,True,False
2445,528,50,True,False
2446,606,0,True,False
2447,791,50,True,False
2448,927,25,False,False
2449,156,50,True,False
2450,434,50,False,True
2451,357,75,False,False
2452,528,50,False,False
2453,41,0,False,False
2454,649,100,False,False
2455,258,0,False,True
2456,366,75,True,False
2457,555,0,False,True
2458,66,25,True,False
2459,864,100,True,False
2460,208,100,True,False
2461,245,75,True,False
2462,243,100,True,False
2463,589,50,False,False
2464,945,75,True,False
2465,731,25,True,False
2466,381,100,False,False
2467,223,100,False,True
2468,865,75,True,False
2469,21,100,False,True
2470,147,100,False,False
2471,368,25,True,False
2472,313,25,True,False
2473,589,75,True,False
2474,316,100,True,False
2475,403,0,False,False
2476,867,75,False,False
2477,448,25,True,False
2478,547,0,True,False
2479,126,100,True,False
2480,929,75,True,False
2481,835,75,True,True
2482,496,25,True,False
2483,981,50,False,False
2484,744,50,True,False
2485,599,50,False,True
2486,816,75,True,False
2487,700,25,False,False
2488,45,25,True,False
2489,331,50,False,False
2490,836,0,False,False
2491,964,50,True,False
2492,911,75,True,False
2493,860,0,True,False
2494,996,25,True,False
2495,72,100,True,False
2496,728,0,False,False
2497,98,25,True,False
2498,271,0,False,False
2499,407,50,False,False
2500,444,0,True,False
2501,91,0,True,False
2502,654,0,True,False
2503,117,75,True,False
2504,514,75,False,False
2505,893,50,False,False
2506,995,100,False,False
2507,43,75,False,False
2508,71,100,True,False
2509,144,75,False,False
2510,342,25,True,True
2511,758,25,False,False
2512,796,0,False,False
2513,928,100,False,False
2514,839,0,False,False
2515,726,0,True,False
2516,107,75,True,False
2517,386,75,False,False
2518,456,0,True,False
2519,775,75,False,False
2520,294,25,False,False
2521,176,25,False,True
2522,981,100,True,False
2523,107,25,False,False
2524,86,0,True,False
2525,510,50,False,False
2526,227,75,True,False
2527,594,0,False,False
2528,329,75,False,False
2529,241,100,True,True
2530,2,0,False,True
2531,251,0,False,False
2532,42,0,False,False
2533,426,100,False,False
2534,81,0,False,False
2535,488,75,True,False
2536,916,50,True,False
2537,262,0,True,False
2538,395,100,False,False
2539,709,100,True,False
2540,248,0,False,False
2541,330,100,False,False
2542,983,25,True,False
2543,993,100,False,False
2544,808,50,True,False
2545,896,25,True,False
2546,548,75,False,False
2547,615,25,True,False
2548,947,50,True,False
2549,815,25,False,False
2550,98,0,True,True
2551,145,100,True,False
2552,794,0,False,False
2553,949,0,True,False
2554,127,0,False,True
2555,304,25,False,False
2556,795,75,True,False
2557,814,100,False,False
2558,579,25,False,False
2559,379,0,True,False
2560,147,50,False,False
2561,840,50,False,False
2562,81,0,True,False
2563,765,75,True,False
2564,242,100,False,False
2565,577,25,False,False
2566,583,75,True,True
2567,548,50,False,False
2568,67,0,True,True
2569,595,25,False,False
2570,682,75,False,False
2571,475,75,False,False
2572,579,75,False,False
2573,610,25,False,False
2574,837,100,False,False
2575,433,25,True,False
2576,805,0,False,False
2577,762,25,False,True
2578,302,75,False,True
2579,720,100,True,False
2580,824,100,False,False
2581,375,0,True,False
2582,575,0,False,False
2583,78,50,True,False
2584,30,50,False,False
2585,352,50,False,False
2586,763,25,False,True
2587,831,100,False,False
2588,115,0,False,False
2589,877,50,False,False
2590,332,0,True,False
2591,505,50,False,False
2592,731,25,False,False
2593,154,25,True,False
2594,733,75,True,False
2595,535,0,False,True
2596,369,75,True,False
2597,726,25,True,True
2598,660,25,True,False
2599,358,0,True,True
2600,302,75,True,False
2601,720,75,True,False
2602,671,75,True,True
2603,451,0,False,False
2604,917,0,False,False
2605,307,0,False,False
2606,679,100,True,False
2607,63,25,False,False
2608,837,100,False,False
2609,276,100,False,False
2610,511,25,False,False
2611,887,50,True,False
2612,535,50,True,False
2613,736,50,True,False
2614,938,0,True,False
2615,713,0,True,False
2616,387,75,True,False
2617,795,75,False,False
2618,859,100,False,False
2619,458,75,True,False
2620,848,0,False,False
2621,408,100,False,False
2622,727,75,True,False
2623,777,75,False,False
2624,386,50,True,False
2625,390,0,False,False
2626,229,100,True,False
2627,227,25,True,False
2628,327,75,True,False
